url,time,flow,chunk
kU2pSzKkfOk,2024_11_23_16_15,192.168.38.62:53535-172.217.145.73:443,2381/165794/805705/1273477/1056962/406383/1186822/462949/1073203/911518/629348/2149666/866103/491716/1213568/942909/671933/1252341/327423/400384/996362/861221/486661/333078/602665/872879/565127/874786/432309/581578/334614/711323/615049/746600/221374/633201/968019/695417/551808/803281/589349/653061/915901/341910/502919/322406/359757/638439/623011/547787/46812/325732/633008/800196/509182/874034/32933/452374/436618/412526/761302/607634/617650/357413/256019/631256/323416/592005/732075/848888/697011/841450/513588/730452/415505/835284/558719/252916/397525/376623/363417/565343/675261/876250/586420/270970/114868/387218/838638/531356/830069/687220/556050/588455/225473/213172/403292/424563/280678/449849/194762/748096/280802/318659/136138/173515/550818/462712/206928/506905/276738/48724/511537/481786/567554/289986/422657/697093/453179/443201
kU2pSzKkfOk,2024_11_23_16_26,192.168.38.62:53679-142.251.84.70:443,1312129/874720/256250/360246/1070694/1265423/1081668/1108928/1096699/1094705/1288922/409784/1244107/393400/1044170/1025011/281279/1118615/1197074/327423/68819/495294/677859/1128390/935651/872879/565127/874786/432309/164114/334614/871399/454973/32947/377490/633201/968019/695417/551808/647147/745479/653061/915901/341910/502919/322406/359757/638439/623011/547787/46812/325732/633008/800196/646664/736552/766604/609388/436618/412526/761302/607634/617650/357413/16563/631256/323416/592004/732075/848888/697011/794886/1054357/415505/835289/558719/151772/376623/363417/491926/143665/876250/586420/270970/989205/812245/387218/838638/531356/830069/687220/556050/588455/225473/476457/403292/424563/280678/449849/194762/568920/459978/318659/136138/337445/386888/462712/206928/180415/164021/357546/567554/289986/242437/697093/453179/443201
kU2pSzKkfOk,2024_11_23_16_37,192.168.38.62:53825-172.217.145.73:443,1060690/874720/616404/1168998/1012913/1060221/917527/114867/1039117/816085/245939/1335947/1318453/658749/672675/1254761/1383413/1229847/327423/400384/996362/861221/486661/333078/602665/872879/565127/874786/432309/581578/334614/871399/454973/590484/377490/633201/459034/695417/551808/803281/589349/653061/915901/341910/502919/322406/359757/638439/623011/547787/46812/325732/633008/590098/509182/874034/766604/609388/436618/412526/761302/607634/617650/357413/256019/631256/323417/592005/732075/848888/377017/180404/16564/65716/415505/835284/558719/252916/397525/376623/363417/565343/675261/876250/586420/270970/989205/377017/838638/531356/830069/687220/556050/588455/225473/476457/403292/424563/280678/449849/194762/748096/280802/318659/136138/337445/386888/462712/206928/506905/276738/48724/511537/481786/567554/289986/422657/547077/603195/443201
kU2pSzKkfOk,2024_11_23_16_47,192.168.38.62:53972-172.217.145.73:443,1361286/874720/256250/360246/1070694/414485/1052345/1074603/1073203/1140981/1254132/670485
kU2pSzKkfOk,2024_11_23_16_47,192.168.38.62:54005-142.251.84.70:443,1434251
kU2pSzKkfOk,2024_11_23_16_47,192.168.38.62:54013-172.217.145.73:443,942909/770237/778404/278712/65715/564021/1143316/939490/935651/872879/565127/874786/432309/544574/334614/871399/454973/590484/377490/633201/968019/695417/16563/164031/745479/653061/915901/341910/502919/322406/359757/638439/623011/547787/46812/325732/633008/800196/509182/874034/766604/609388/436618/412526/761302/607634/617650/357413/256019/631256/323416/592004/732075/311481/697011/841450/513588/730452/415505/835284/558797/252916/262329/376623/213172/565343/143665/147636
kU2pSzKkfOk,2024_11_23_16_47,192.168.38.62:54050-172.217.145.73:443,387218/147636/32948/180404/131264/390324/384182/476457/131252/18540/147733/32947/196800/393480/65721/32949/206928/234973/49333/48724/131253/190729/180416/422657/164021/394053
KxdhPgDjVO4,2024_12_05_05_56,192.168.38.62:53793-142.251.84.39:443,1329768/158128/1299788/848068/1990836/2726226/1458780/1642748/1530433/1408074/1424719/1862192/1228996/1737283/515760/2826399/1584401/1137819/1174923/1573682/1724222/1583407/1640920/1135736/1627809/1639928/2049623/1538877/1249038/1376194/1484487/1410403
KxdhPgDjVO4,2024_12_05_06_06,192.168.38.62:53938-142.251.84.39:443,1411698/158128/1103175/1407678/1305362/863875/1120391/1032707/1190868/1235951/262325/1340587/1354305/1343689/1349703/1368517/1607795/2890096/1557059/1578639/1514984/1239641/1387788/3769949/2114364/1691454/1442889/1788560/3116817/1460916/2591866/1273207/1148455/1436612/1490882/770234
KxdhPgDjVO4,2024_12_05_06_17,192.168.38.62:54073-142.251.84.39:443,1493628/158128/704698/752154/1557079/1145553/1036078/1313592/1720929/1462524/1563201/1681129/1488637/2033784/2542627/98567/1498600/2179951/1552528/1766023/1584533/2811790/1593150/4368719/1545341/1542836/2005187/1377836/1232176/2064511/1615564/1443171
KxdhPgDjVO4,2024_12_05_06_28,192.168.38.62:54197-142.251.84.39:443,1428082/158128/1814923/1788495/728818/934079/65710/905374/1030563/508085/82096/704703/1545227/1375567/1417407/1007068/1370062/458933/1954767/1972208/1564728/1081604/846949/1445689/1681711/3376072/1578113/2411644/1558011/1571645/1527098/1494803/1502148/1490882/2434332/1475944
KxdhPgDjVO4,2024_12_05_06_38,192.168.38.62:54337-173.194.4.73:443,1510038/158128/229552/948839/1345889/1302280/1210814/1302522/16560/1739644/1262128/2426137/1436561/1562813/2400989/1290939/1770455/1901140/1545871/1662447/1590139/2961661/2167941/1540914/1575052/1863975/3885733/1776642/1854169/2282388/33032/1279544/1622358/2106054/3743961/2693691/4496693
KxdhPgDjVO4,2024_12_05_06_49,192.168.38.62:54503-142.251.84.39:443,1493630
KxdhPgDjVO4,2024_12_05_06_49,192.168.38.62:54505-173.194.4.73:443,1440446/1192221/1255225/180400/1120391/919513/910648/1413367/1235784/295093/2019441/1532705/1191735/1506255/2672690/4776055/2641975/1641182/2235137/5525513/2501415/2603503/2475061/888960/2829600/1535449/1344215/2286268/2311871/2447842/2713911/1554787/1110136/2177222/2261597
KxdhPgDjVO4,2024_12_05_07_00,192.168.38.62:54621-142.251.84.39:443,1575558/158128/1299788/1210988/1274141/1287993/2235429/1363244/1096099/1422507/2799323/1550807/1309419/1077093/2257732/1468215/1452156/1441993/1976498/2029195/3729915/1549047/1911475/1523019/1279513/1675814/2296739/1442769/1259075/2464292/1479074/1470279/1300429
KxdhPgDjVO4,2024_12_05_07_10,192.168.38.62:54759-142.251.84.39:443,1313384/633353/1760599/906260/1388911/564973/49328/2098550/1327708/1183991/1399361/1041542/803007/1594857/147632/1549483/1103658/1676943/1433059/1721189/1453329/1487490/944425/1690506/1607737/1616175/3294152/1545341/1559220/2694852/2867343/1543482/1443294/912314/1982412/1582791/1410403
KxdhPgDjVO4,2024_12_05_07_21,192.168.38.62:54926-173.194.4.73:443,1379016/158128/1814923/866919/1356061/1222457/1530411/1379628/1678420/1422519/1405675/1076108/1991483/2093964/3788149/1467563/2376274/2153019/2447196/3951561/1469725/3264155/4278032/1458994/1742976/1941030/1300925/1984575/3368944/1967186/2137442/3525304/4737062/1813461/2815468/2677604/2861733
KxdhPgDjVO4,2024_12_05_07_32,192.168.38.62:55092-173.194.4.73:443,3714026/158128/1332556/1276524/1192221/1369722/1375449/1120475/1330476/1268815/1488043/1455364/1545227/1245380/3445696/3491938/1762563/3341943/1791641/5186461/2863251/1943235/3678378/2563973/508190/1344044/1705951/606394/1464400/82096/1394220
KxdhPgDjVO4,2024_12_05_07_32,192.168.38.62:55170-142.251.84.39:443,2867346
KxdhPgDjVO4,2024_12_05_07_32,192.168.38.62:55172-173.194.4.73:443,671930/2476198/3791891/1556159
lAiC4Ovl4Ww,2024_12_07_20_19,192.168.38.62:64864-74.125.101.166:443,1353400/266100/713795/411687/564194/366450/526164/634373/274699/165345/447053/352123/336539/104759/541133/347598/451446/627138/507337/451942/433287/505125/618697/129597/205229/339260/150038/271042/320404/147318/307002/109561/352336/143384/273200/339513/143502/149057/222041/291168/160783/315913/308641/144871/164057/307543/300921/108866/313270/126144/248240/258075/120478/287252/84848/279733/135524/267314/194490/345773/158183/276810/194190/253250/405120/250910/168979/225850/128361/297429/281464/127297/235764/290093/324140/219180/264386/136717/211218/103192/273455/78672/333320/246619/105856/249983/101633/310883/136323/255588/131251/364683/186689
lAiC4Ovl4Ww,2024_12_07_20_30,192.168.38.62:65023-74.125.101.166:443,1333285/266100/713795/411687/564194/366450/526164/634373/274699/327142/547647/289996/426524/703057/451446/627138/507337/451942/433287/297282/536214/419923/205229/339260/150038/271042/320404/147318/307002/109561/352336/143384/273200/339513/143502/285157/85941/291168/160783/315913/171054/282458/300635/170965/114866/108866/313270/126144/248240/258075/120478/287252/84848/279733/135524/267314/194490/345773/158183/276810/194190/253250/245171/160041/250910/168979/225850/128361/297429/281464/127297/197625/229555/324140/114867/65720/211218/103192/273455/78672/333320/16562/249983/101633/310883/218326/117883/148316/364683/186689
lAiC4Ovl4Ww,2024_12_07_20_41,192.168.38.62:65199-74.125.96.40:443,1300512/266100/713795/411687/564194/366450/526164/634373/274699/327142/637287/441206/541133/512687/604329/466959/349544/165105/535038/482368/536214/290418/129597/205229/339260/287266/133814/184558/307002/109561/352336/143384/273200/339513/143502/149057/222041/291168/160783/315913/171054/282458/300635/170965/300921/108866/313270/126144/248240/121519/257034/287252/84848/279733/135524/267314/194490/345773/158183/276810/253250/245171/225850/128361/297429/147058/261703/235764/290093/324140/219180/264386/136717/211218/103192/273455/78672/333320/246619/105856/249983/101633/310883/136323/255588/148316/364683/186689
lAiC4Ovl4Ww,2024_12_07_20_51,192.168.38.62:65372-74.125.96.40:443,1353400/266100/713795/411687/564194/366450/526164/634373/274699/327142/547647/289996/426524/703057/451446/627138/507337/451942/433287/297282/536214/419923/205229/339260/150038/271042/320404/147318/168706/247857/352336/273200/233746/143502/285157/85941/291168/160783
lAiC4Ovl4Ww,2024_12_07_20_51,192.168.38.62:65429-142.251.85.40:443,315913/171054/282458/300635/170965/300921/108866/313270/126144/248240/258075/120478/151825/220275/279733/135524/267314/194490/345773/158183/276810/194190/253250/228787/160041/250910/168979/225849/128360/297429/281464/127297/235764/290093/324140/219180/264386/136717/211218/103192/273455/214423/197569/246619/105856/249983/101633/310883/274028/117883/148316/364683/186689
lAiC4Ovl4Ww,2024_12_07_21_02,192.168.38.62:49161-74.125.101.166:443,1071101/266100/713795/411687/564194/366450/526164/634373/274699/327142/547647/289996/426524/703057/312901/765683/507337/451942/433287/297282/536214/419923/205229/339260/150038/271042/320404/147318/307002/109561/352336/143384/273200/200895/282120/285157/85941/291168/160783/315913/308641/144871/300635/170965/300921/108866/313270/126144/248240/258075/120478/287252/84848/279733/135524/267314/194490/345773/158183/276810/194190/253250/245171/160041/250910/168979/225850/128361/297429/281464/127297/235764/290093/324140/219180/264386/136717/211218/103192/273455/214423/197569/111645/240830/111352/240264/310883/274028/117883/148316/364683/186689
lAiC4Ovl4Ww,2024_12_07_21_13,192.168.38.62:49356-142.251.85.40:443,274699/165345/447053/552387/560252/221823/347598/312901/765683/507337/451942/433287/297282/536214/419923/205229/339260/150038/271042/320404/147318/307002/109561/352336/143384/273200/200895/282120/285157/85941/291168/160783/315913/171054/282458/300635/170965/300921/108866/313270/126144/248240/258075/120478/287252/84848/279733/135524/267314/194490/345773/158183/276810/194190/199456/160041/250910/168979/225850/128361/297429/147058/261703/235764/290093/324140/219180/264386/136717/211218/103192/273455/78672/333320/246619/105856/249983/101633/310883/136323/255588/148316/364683/186689
lAiC4Ovl4Ww,2024_12_07_21_23,192.168.38.62:49646-74.125.96.40:443,1353400/266100/713795/411687/564194/366450/526164/634373/274699/327142/637287/441206/541133/512687/604329/466959/349544/451942/433287/297282/689510/266627/544397/150038/271042/184558/283164/307002/109561/352336/143384/273200/339513/143502/285157/85941/291168/160783/315913/308641/144871/164057/307543/300921/108866/313270/126144/248240/258075/120478/287252/84848/279733/135524/267314/194490/345773/158183/276810/194190/253250/245171/160041/250910/168979/225850/128361/297429/147058/261703/235764/290093/324140/219180/264386/136717/211218/103192/273455/78672/333320/111645/240830/249983/101633/310883/136323/255588/148316/364683/186689
lAiC4Ovl4Ww,2024_12_07_21_34,192.168.38.62:49809-74.125.96.40:443,1284123/266100/713795/411687/564194/366450/526164/634373/274699/327142/637287/441206/541133/512687/604329/466959/349544/451942/433287/297282/689510/266627/205229/339260/150038/271042/184558/283164/307002/109561/352336/143384/273200/339513/143502/285157/85941/291168/160783/315913/308641/144871/164057/307543/300921/108866/313270/126144/248240/258075/120478/287252/84848/279733/135524/267314/194490/345773/158183/276810/194190/253250/245171/160041/250910/168979/225849/128360/297429/147058/261703/235764/290093/324140/219180/264386/136717/211218/103192/273455/214423/197569/111645/240830/249983/101633/310883/136323/255588/148316/364683/186689
lAiC4Ovl4Ww,2024_12_07_21_45,192.168.38.62:49974-74.125.101.166:443,1169420/266100/713795/411687/564194/366450/526164/634373/274699/327142/637287/441206/541133/512687/604329/466959/349544/451942/433287/297282/689510/266627/544397/150038/271042/184558/283164/307002/109561/352336/143384/273200/339513/143502/149057/222041/291168/160783/315913/308641/144871/300635/170965/300921/108866/313270/126144/248240/121519/257034/287252/84848/279733/135524/267314/194490/345773/158183/276810/194190/253250/245171/160041/250910/168979/225849/128361/297429/281464/127297/235764/290093/324140/219180/264386
lAiC4Ovl4Ww,2024_12_07_21_55,192.168.38.62:50203-74.125.101.166:443,1350109/266100/713795/411687/564194/366450/526164/634373/139944/461897/547647/289996/426524/355551/347598/451446/627138/507337/451947/433287/505125/481667/266627/205229/339260/287266/133814/184558/283164/307002/109561/352336/143384/273200/339513/143502/285157/85941/291168/160783/315913/171054/164057/307543/300921/108866/313270/126144/248240/258075/120478/287252/84848/279733/135524/267314/194490/345773/158183/276810/194190/253250/245171/160041/250910/168979/225850/128361/297429/281464/127297/235764/290093/65715/219180/124537/136717/211218/103192/273455/214423/197569/246619/105856/249983/101633/310883/274028/117883/148316/364683/186689
lD0AMC3LkBk,2024_12_06_12_14,192.168.38.62:50349-173.194.4.234:443,333988/299421/295093/585335/468493/361799/439081/339693/573740/445589/350714/513228/212510/327861/295093/351685/434032/290941/555231/312095/295093/424960/421680/314841/132352/65712/365262/330702/375047/311482/358081/461143/297467/478171/287027/213168/295093/295093/295967/355255/416023/274566/295093/295093/474718/354167/373965/114864/32949/317204/447315/328873/65712/384269/317144/65712/376641/82096/512310/336824/529859/16561/282281/573558/295094/299820/332149/49329/32950/16561/128315/32945/514872/364330/470540/295094/205188/340167/295173/295094/472580/347884/296357/359630/537304/326327/523665/292076/285590/295094/518842/295094/295094/283970/295094/312374/352409/366099/408650/297665/437872/311479/540624/412097/295095/299651/377015/550370/295095/503350/475319/434625/295095/295095/295095/278711
lD0AMC3LkBk,2024_12_06_12_25,192.168.38.62:50495-74.125.164.231:443,317599/299421/298809/295093/454263/284470/296168/295171/295171/294739/295171/295171/858336/383052/295172/777858/295172/295093/291025/309540/295093/295093/295093/298452/295093/291557/327947/295093/287008/295093/358081/360629/297467/294542/287027/539299/319616/435199/344245/336200/295093/449907/274566/481399/320097/474718/289560/295093/295093/513947/251663/447315/328873/295093/295093/295093/295093/295093/333002/522193/295093/295093/295093/295093/245936/49328/98481/401435/530179/348533/472974/295094/483029/304542/393669/311478/298995/295094/295173/382490/411908/295094/295178/488964/347884/378129/295094/537304/326327/523665/292159/367150/213169/295172/295094/295094/484653/332571/368806/295990/295094/366099/49329/329359/327863/295095/540624/412097/435427/299651/393399/295095/550370/295095/442551/295095/295095/295095/350280/295095
